abundance,acres,state,latitude,longitude
4,521490,TN  NC,35.68,-83.53
2,521490,TN  NC,35.68,-83.53
2,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
4,521490,TN  NC,35.68,-83.53
4,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
4,521490,TN  NC,35.68,-83.53
2,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
2,521490,TN  NC,35.68,-83.53
4,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
4,521490,TN  NC,35.68,-83.53
4,521490,TN  NC,35.68,-83.53
3,521490,TN  NC,35.68,-83.53
4,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
4,521490,TN  NC,35.68,-83.53
2,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
2,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
4,521490,TN  NC,35.68,-83.53
4,521490,TN  NC,35.68,-83.53
2,521490,TN  NC,35.68,-83.53
4,521490,TN  NC,35.68,-83.53
4,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
1,521490,TN  NC,35.68,-83.53
5,309995,WY,43.73,-110.8
4,309995,WY,43.73,-110.8
4,309995,WY,43.73,-110.8
5,309995,WY,43.73,-110.8
4,309995,WY,43.73,-110.8
4,309995,WY,43.73,-110.8
4,309995,WY,43.73,-110.8
2,309995,WY,43.73,-110.8
4,309995,WY,43.73,-110.8
4,309995,WY,43.73,-110.8
4,309995,WY,43.73,-110.8
5,309995,WY,43.73,-110.8
2,309995,WY,43.73,-110.8
5,309995,WY,43.73,-110.8
4,309995,WY,43.73,-110.8
4,309995,WY,43.73,-110.8
5,309995,WY,43.73,-110.8
5,309995,WY,43.73,-110.8
5,309995,WY,43.73,-110.8
2,29094,HI,20.72,-156.17
2,323431,HI,19.38,-155.2
4,323431,HI,19.38,-155.2
2,5550,AR,34.51,-93.05
4,5550,AR,34.51,-93.05
2,5550,AR,34.51,-93.05
5,5550,AR,34.51,-93.05
2,5550,AR,34.51,-93.05
1,5550,AR,34.51,-93.05
4,5550,AR,34.51,-93.05
4,5550,AR,34.51,-93.05
2,5550,AR,34.51,-93.05
4,5550,AR,34.51,-93.05
2,5550,AR,34.51,-93.05
4,5550,AR,34.51,-93.05
1,5550,AR,34.51,-93.05
4,5550,AR,34.51,-93.05
4,5550,AR,34.51,-93.05
2,5550,AR,34.51,-93.05
4,5550,AR,34.51,-93.05
5,5550,AR,34.51,-93.05
4,5550,AR,34.51,-93.05
2,5550,AR,34.51,-93.05
4,5550,AR,34.51,-93.05
2,5550,AR,34.51,-93.05
5,5550,AR,34.51,-93.05
2,5550,AR,34.51,-93.05
2,5550,AR,34.51,-93.05
4,5550,AR,34.51,-93.05
1,5550,AR,34.51,-93.05
2,5550,AR,34.51,-93.05
4,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
4,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
4,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
4,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
1,571790,MI,48.1,-88.55
4,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
2,571790,MI,48.1,-88.55
5,3674530,AK,58.5,-155.0
4,3674530,AK,58.5,-155.0
4,3674530,AK,58.5,-155.0
2,3674530,AK,58.5,-155.0
2,3674530,AK,58.5,-155.0
5,3674530,AK,58.5,-155.0
5,3674530,AK,58.5,-155.0
4,3674530,AK,58.5,-155.0
4,3674530,AK,58.5,-155.0
2,3674530,AK,58.5,-155.0
4,3674530,AK,58.5,-155.0
4,3674530,AK,58.5,-155.0
5,3674530,AK,58.5,-155.0
5,3674530,AK,58.5,-155.0
5,3674530,AK,58.5,-155.0
5,3674530,AK,58.5,-155.0
5,3674530,AK,58.5,-155.0
4,3674530,AK,58.5,-155.0
2,3674530,AK,58.5,-155.0
5,3674530,AK,58.5,-155.0
4,3674530,AK,58.5,-155.0
5,3674530,AK,58.5,-155.0
4,3674530,AK,58.5,-155.0
4,3674530,AK,58.5,-155.0
4,3674530,AK,58.5,-155.0
5,3674530,AK,58.5,-155.0
5,669983,AK,59.92,-149.65
5,669983,AK,59.92,-149.65
5,669983,AK,59.92,-149.65
5,669983,AK,59.92,-149.65
4,669983,AK,59.92,-149.65
3,669983,AK,59.92,-149.65
5,669983,AK,59.92,-149.65
4,669983,AK,59.92,-149.65
4,669983,AK,59.92,-149.65
2,669983,AK,59.92,-149.65
1,669983,AK,59.92,-149.65
1,669983,AK,59.92,-149.65
5,2619733,AK,60.97,-153.42
5,2619733,AK,60.97,-153.42
5,2619733,AK,60.97,-153.42
4,2619733,AK,60.97,-153.42
4,2619733,AK,60.97,-153.42
5,2619733,AK,60.97,-153.42
5,2619733,AK,60.97,-153.42
1,2619733,AK,60.97,-153.42
5,2619733,AK,60.97,-153.42
5,2619733,AK,60.97,-153.42
5,2619733,AK,60.97,-153.42
5,2619733,AK,60.97,-153.42
5,2619733,AK,60.97,-153.42
4,2619733,AK,60.97,-153.42
5,2619733,AK,60.97,-153.42
5,2619733,AK,60.97,-153.42
2,2619733,AK,60.97,-153.42
5,2619733,AK,60.97,-153.42
4,2619733,AK,60.97,-153.42
4,2619733,AK,60.97,-153.42
4,2619733,AK,60.97,-153.42
4,2619733,AK,60.97,-153.42
2,2619733,AK,60.97,-153.42
5,2619733,AK,60.97,-153.42
2,106372,CA,40.49,-121.51
2,106372,CA,40.49,-121.51
2,106372,CA,40.49,-121.51
1,106372,CA,40.49,-121.51
2,106372,CA,40.49,-121.51
2,106372,CA,40.49,-121.51
2,106372,CA,40.49,-121.51
4,106372,CA,40.49,-121.51
3,235625,WA,46.85,-121.75
1,235625,WA,46.85,-121.75
1,235625,WA,46.85,-121.75
4,235625,WA,46.85,-121.75
1,235625,WA,46.85,-121.75
2,504781,WA,48.7,-121.2
2,504781,WA,48.7,-121.2
4,504781,WA,48.7,-121.2
4,504781,WA,48.7,-121.2
2,504781,WA,48.7,-121.2
2,504781,WA,48.7,-121.2
2,504781,WA,48.7,-121.2
2,504781,WA,48.7,-121.2
4,504781,WA,48.7,-121.2
4,504781,WA,48.7,-121.2
4,504781,WA,48.7,-121.2
4,504781,WA,48.7,-121.2
5,504781,WA,48.7,-121.2
4,504781,WA,48.7,-121.2
4,504781,WA,48.7,-121.2
5,504781,WA,48.7,-121.2
1,504781,WA,48.7,-121.2
1,504781,WA,48.7,-121.2
4,504781,WA,48.7,-121.2
1,504781,WA,48.7,-121.2
2,504781,WA,48.7,-121.2
4,504781,WA,48.7,-121.2
2,504781,WA,48.7,-121.2
2,504781,WA,48.7,-121.2
2,504781,WA,48.7,-121.2
2,504781,WA,48.7,-121.2
5,922651,WA,47.97,-123.5
5,922651,WA,47.97,-123.5
5,922651,WA,47.97,-123.5
3,922651,WA,47.97,-123.5
5,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
5,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
3,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
5,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
5,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
5,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
5,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
3,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
5,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
3,922651,WA,47.97,-123.5
5,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
5,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
5,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
5,922651,WA,47.97,-123.5
5,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
4,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
2,922651,WA,47.97,-123.5
5,26606,CA,36.48,-121.16
5,26606,CA,36.48,-121.16
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
1,112512,CA,41.3,-124.0
5,112512,CA,41.3,-124.0
5,112512,CA,41.3,-124.0
5,112512,CA,41.3,-124.0
5,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
1,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
2,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
1,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
1,112512,CA,41.3,-124.0
1,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
5,112512,CA,41.3,-124.0
1,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
1,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
5,112512,CA,41.3,-124.0
2,112512,CA,41.3,-124.0
2,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
4,112512,CA,41.3,-124.0
2,265828,CO,40.4,-105.58
2,265828,CO,40.4,-105.58
4,265828,CO,40.4,-105.58
2,265828,CO,40.4,-105.58
2,265828,CO,40.4,-105.58
4,265828,CO,40.4,-105.58
2,265828,CO,40.4,-105.58
2,265828,CO,40.4,-105.58
4,265828,CO,40.4,-105.58
2,265828,CO,40.4,-105.58
2,865952,CA,36.43,-118.68
1,865952,CA,36.43,-118.68
1,865952,CA,36.43,-118.68
1,865952,CA,36.43,-118.68
5,865952,CA,36.43,-118.68
4,865952,CA,36.43,-118.68
2,865952,CA,36.43,-118.68
2,865952,CA,36.43,-118.68
2,865952,CA,36.43,-118.68
4,865952,CA,36.43,-118.68
4,199045,VA,38.53,-78.35
2,199045,VA,38.53,-78.35
1,199045,VA,38.53,-78.35
4,199045,VA,38.53,-78.35
2,199045,VA,38.53,-78.35
4,199045,VA,38.53,-78.35
5,199045,VA,38.53,-78.35
3,199045,VA,38.53,-78.35
2,199045,VA,38.53,-78.35
3,199045,VA,38.53,-78.35
1,199045,VA,38.53,-78.35
2,199045,VA,38.53,-78.35
4,199045,VA,38.53,-78.35
4,199045,VA,38.53,-78.35
2,199045,VA,38.53,-78.35
5,199045,VA,38.53,-78.35
5,199045,VA,38.53,-78.35
4,199045,VA,38.53,-78.35
2,199045,VA,38.53,-78.35
2,199045,VA,38.53,-78.35
3,199045,VA,38.53,-78.35
3,199045,VA,38.53,-78.35
3,199045,VA,38.53,-78.35
3,199045,VA,38.53,-78.35
3,199045,VA,38.53,-78.35
2,199045,VA,38.53,-78.35
3,199045,VA,38.53,-78.35
3,199045,VA,38.53,-78.35
4,199045,VA,38.53,-78.35
1,199045,VA,38.53,-78.35
2,199045,VA,38.53,-78.35
3,199045,VA,38.53,-78.35
2,199045,VA,38.53,-78.35
2,199045,VA,38.53,-78.35
1,199045,VA,38.53,-78.35
5,199045,VA,38.53,-78.35
5,199045,VA,38.53,-78.35
2,199045,VA,38.53,-78.35
1,199045,VA,38.53,-78.35
3,199045,VA,38.53,-78.35
2,199045,VA,38.53,-78.35
3,218200,MN,48.5,-92.88
2,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
2,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
1,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
3,218200,MN,48.5,-92.88
3,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
1,218200,MN,48.5,-92.88
4,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
2,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
4,218200,MN,48.5,-92.88
4,218200,MN,48.5,-92.88
4,218200,MN,48.5,-92.88
3,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
3,218200,MN,48.5,-92.88
4,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
4,218200,MN,48.5,-92.88
4,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
1,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
3,218200,MN,48.5,-92.88
2,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
4,218200,MN,48.5,-92.88
4,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
1,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
3,218200,MN,48.5,-92.88
5,218200,MN,48.5,-92.88
4,218200,MN,48.5,-92.88
4,218200,MN,48.5,-92.88
3,218200,MN,48.5,-92.88
4,218200,MN,48.5,-92.88
3,218200,MN,48.5,-92.88
3,218200,MN,48.5,-92.88
1,218200,MN,48.5,-92.88
4,28295,SD,43.57,-103.48
4,28295,SD,43.57,-103.48
4,28295,SD,43.57,-103.48
4,28295,SD,43.57,-103.48
4,28295,SD,43.57,-103.48
4,28295,SD,43.57,-103.48
2,28295,SD,43.57,-103.48
4,8323148,AK,61.0,-142.0
4,8323148,AK,61.0,-142.0
4,8323148,AK,61.0,-142.0
4,8323148,AK,61.0,-142.0
4,8323148,AK,61.0,-142.0
4,8323148,AK,61.0,-142.0
4,8323148,AK,61.0,-142.0
4,8323148,AK,61.0,-142.0
4,8323148,AK,61.0,-142.0
4,8323148,AK,61.0,-142.0
4,8323148,AK,61.0,-142.0
4,8323148,AK,61.0,-142.0
4,8323148,AK,61.0,-142.0
4,8323148,AK,61.0,-142.0
4,8323148,AK,61.0,-142.0
4,2219791,WY  MT  ID,44.6,-110.5
5,2219791,WY  MT  ID,44.6,-110.5
5,2219791,WY  MT  ID,44.6,-110.5
2,2219791,WY  MT  ID,44.6,-110.5
5,2219791,WY  MT  ID,44.6,-110.5
5,2219791,WY  MT  ID,44.6,-110.5
4,2219791,WY  MT  ID,44.6,-110.5
5,2219791,WY  MT  ID,44.6,-110.5
2,2219791,WY  MT  ID,44.6,-110.5
5,2219791,WY  MT  ID,44.6,-110.5
1,2219791,WY  MT  ID,44.6,-110.5
5,2219791,WY  MT  ID,44.6,-110.5
5,2219791,WY  MT  ID,44.6,-110.5
5,2219791,WY  MT  ID,44.6,-110.5
5,2219791,WY  MT  ID,44.6,-110.5
5,2219791,WY  MT  ID,44.6,-110.5
1,2219791,WY  MT  ID,44.6,-110.5
5,2219791,WY  MT  ID,44.6,-110.5
5,761266,CA,37.83,-119.5
2,761266,CA,37.83,-119.5
1,761266,CA,37.83,-119.5
4,761266,CA,37.83,-119.5
2,761266,CA,37.83,-119.5
4,146598,UT,37.3,-113.05
4,146598,UT,37.3,-113.05
4,146598,UT,37.3,-113.05
4,146598,UT,37.3,-113.05
3,146598,UT,37.3,-113.05
2,146598,UT,37.3,-113.05
3,146598,UT,37.3,-113.05
1,146598,UT,37.3,-113.05
